# [        radius (au) ]    [     norm. brightness ]
8.814814814814813815e+01	4.522916666666666474e-01
8.887076743804158241e+01	4.526136363636363846e-01
8.959931060324144880e+01	4.545454545454545303e-01
9.033382620638529659e+01	4.548674242424242675e-01
9.105141153027494738e+01	4.549772727272727302e-01
9.177469714074247520e+01	4.563712121212121220e-01
9.250289565041320827e+01	4.595946969696969586e-01
9.323771142345896124e+01	4.635643939393939150e-01
9.395383511107812069e+01	4.667878787878788072e-01
9.470017672008761167e+01	4.709734848484847802e-01
9.542839204695896171e+01	4.829999999999999849e-01
9.613710787712236083e+01	4.983560606060606357e-01
9.687550073510801951e+01	5.101666666666666572e-01
9.759496377386682298e+01	5.178977272727272041e-01
9.831977003212088562e+01	5.242310606060606171e-01
9.904995919223476619e+01	5.317462121212120918e-01
9.978557123128109652e+01	5.380833333333333579e-01
1.005013126725228290e+02	5.447386363636363971e-01
1.012477034448640438e+02	5.573030303030303001e-01
1.019739324606611177e+02	5.693295454545453937e-01
1.027044460698079149e+02	5.768446969696969795e-01
1.034150557726595849e+02	5.846818181818181914e-01
1.041558931985551624e+02	5.939166666666667593e-01
1.048765454307455087e+02	6.005719696969696875e-01
1.056012332651543346e+02	6.016477272727273062e-01
1.063318857720606161e+02	5.966022727272726200e-01
1.070666298820260351e+02	5.937007575757575761e-01
1.077792826736048681e+02	5.975681818181818317e-01
1.085240281706469574e+02	5.988560606060606695e-01
1.092463816407655770e+02	5.961704545454545867e-01
1.099735432123212036e+02	5.949886363636363029e-01
1.107055448888140035e+02	5.988560606060606695e-01
1.114424188867646421e+02	6.004659090909090224e-01
1.121559260634025037e+02	6.005719696969696875e-01
1.128740014511057552e+02	6.083030303030303454e-01
1.136253090463802238e+02	6.175378787878788023e-01
1.143517627779736614e+02	6.237651515151515502e-01
1.150838969528984848e+02	6.325719696969697159e-01
1.157904882902418962e+02	6.413750000000000284e-01
1.165318338676871264e+02	6.470681818181818201e-01
1.172473152383722947e+02	6.527575757575757587e-01
1.179979881123082066e+02	6.587689393939393234e-01
1.187224713669745739e+02	6.668219696969697186e-01
1.194524780459740754e+02	6.739090909090909021e-01
1.201545219090447603e+02	6.754128787878788120e-01
1.208933340521518716e+02	6.744469696969697114e-01
1.216355941323677712e+02	6.783106060606061138e-01
1.223515699073248442e+02	6.846477272727273800e-01
1.230717600844393189e+02	6.917348484848484524e-01
1.237961894706755572e+02	6.982840909090909376e-01
1.245248830190175511e+02	7.002159090909091388e-01
1.252578658293283382e+02	7.004318181818180999e-01
1.259951631492150881e+02	6.988219696969697470e-01
1.267368003748978538e+02	6.934507575757575815e-01
1.274506760721567957e+02	6.894772727272726609e-01
1.281674191425243237e+02	6.867954545454545423e-01
1.289218427789555790e+02	6.827159090909090677e-01
1.296480262563156884e+02	6.824999999999999956e-01
1.303771265425582726e+02	6.862575757575757329e-01
1.310784658071047772e+02	6.900151515151514703e-01
1.318156104416962648e+02	6.871174242424242795e-01
1.325580937656820595e+02	6.763787878787878016e-01
1.332699654984747895e+02	6.689696969696969919e-01
1.340206408292585536e+02	6.655340909090908807e-01
1.347403668234007341e+02	6.613484848484848522e-01
1.354639579349116900e+02	6.546893939393939599e-01
1.361926608535146670e+02	6.474962121212121113e-01
1.369240511648963263e+02	6.432007575757575646e-01
1.376593692340896951e+02	6.405151515151514818e-01
1.383637582718399415e+02	6.380454545454544713e-01
1.391068079458251532e+02	6.366515151515150794e-01
1.398186033807355102e+02	6.309621212121212519e-01
1.405707312966161737e+02	6.183977272727272378e-01
1.412900174789137679e+02	6.069090909090908426e-01
1.420129841756915710e+02	6.033636363636364353e-01
1.427383653542658806e+02	6.012196969696970150e-01
1.434687431003018503e+02	5.917689393939393749e-01
1.442028581152256095e+02	5.760909090909090979e-01
1.449407295222630125e+02	5.597727272727273107e-01
1.456456630825188370e+02	5.513977272727271783e-01
1.463909171763157815e+02	5.471022727272727426e-01
1.471015797263621607e+02	5.406590909090909225e-01
1.478542835980382506e+02	5.337878787878787001e-01
1.485733875164427218e+02	5.265946969696969626e-01
1.492946449856767686e+02	5.201515151515151425e-01
1.500207542440182635e+02	5.073750000000000204e-01
1.507503950064878779e+02	4.908371212121211968e-01
1.514822208752113681e+02	4.762348484848484831e-01
1.522189696250555073e+02	4.642083333333332784e-01
1.529579247679410514e+02	4.607727272727272783e-01
1.536631162993841997e+02	4.616325757575757693e-01
1.544090821296676950e+02	4.561553030303030498e-01
1.551195677076505319e+02	4.462803030303030827e-01
1.558740070532363404e+02	4.365075757575757609e-01
1.565912332193806549e+02	4.272727272727273040e-01
1.573117595725357774e+02	4.228712121212121477e-01
1.580370238621453325e+02	4.190075757575757454e-01
1.587642027605154169e+02	4.063371212121211773e-01
1.594947276416010595e+02	3.859356060606060623e-01
1.602286139013386901e+02	3.663939393939394384e-01
1.609673259477365548e+02	3.536174242424242053e-01
1.617079881033232880e+02	3.470643939393939226e-01
1.624111186898418566e+02	3.410530303030303578e-01
1.631584241976637486e+02	3.408371212121211746e-01
1.638678614978683754e+02	3.491060606060605309e-01
1.646218699453206966e+02	3.523257575757576254e-01
1.653376705271355149e+02	3.391212121212121011e-01
1.660565835172414779e+02	3.183977272727273045e-01
1.667786224488567086e+02	3.049772727272727080e-01
1.675038009140435236e+02	3.037954545454545352e-01
1.682745394817841600e+02	3.075530303030303281e-01
1.689621101894767605e+02	3.108825757575757187e-01
1.696967827868568008e+02	3.039015151515151447e-01
1.704346498508822663e+02	2.906931818181818228e-01
1.711757252715730431e+02	2.794204545454545552e-01
1.718766973821179249e+02	2.708295454545454617e-01
1.726240430417642813e+02	2.607386363636363669e-01
1.733730776472545756e+02	2.541893939393939372e-01
1.740830480122535562e+02	2.555833333333333290e-01
1.747943523182270553e+02	2.577310606060606024e-01
1.755543843791487859e+02	2.508598484848484911e-01
1.762732872909862749e+02	2.341098484848485040e-01
1.769935409268794047e+02	2.166060606060606075e-01
1.777183372479667582e+02	2.044734848484848211e-01
1.784461016418115094e+02	1.996439393939394014e-01
1.791752334092715842e+02	1.990000000000000102e-01
1.799089638568626413e+02	2.001780303030302743e-01
1.806440728874996466e+02	1.970643939393939559e-01
1.813838182972442041e+02	1.875075757575757340e-01
1.821249535913575812e+02	1.814962121212121415e-01
1.828230322666445034e+02	1.792424242424242031e-01
1.835717006107149984e+02	1.791325757575757405e-01
1.842753246175054187e+02	1.828939393939394142e-01
1.850299401625163114e+02	1.870795454545454428e-01
1.857391535512914231e+02	1.847159090909090973e-01
1.864980847695660771e+02	1.762348484848484664e-01
1.872146107112215248e+02	1.617386363636363622e-01
1.879321978669764235e+02	1.497159090909091217e-01
1.886525355095878353e+02	1.457424242424242289e-01
1.893756341815771123e+02	1.426287878787878549e-01
1.901015044658748252e+02	1.345757575757575986e-01
1.908318747517993472e+02	1.248030303030302768e-01
1.915633267560542379e+02	1.211515151515151351e-01
1.922975823906524511e+02	1.272727272727272596e-01
1.930346524018127070e+02	1.340378787878787614e-01
1.937762918468247051e+02	1.268446969696969406e-01
1.945190297004080833e+02	1.146022727272727054e-01
1.952154057477969502e+02	1.080530303030302897e-01
1.959636596754042159e+02	1.001060606060606012e-01
1.966652074826637602e+02	9.624242424242424043e-02
1.974190184503938497e+02	1.010757575757575688e-01
1.981257764265137666e+02	1.027916666666666701e-01
1.988851857047080784e+02	9.527651515151516759e-02
1.995971925439287133e+02	8.518181818181817799e-02
2.003117483600238700e+02	7.938636363636362991e-02
2.010795363933610815e+02	8.110227272727273118e-02
2.017993989845947453e+02	9.516666666666664942e-02
2.025200156836243366e+02	9.978409090909091950e-02
2.032450351753219309e+02	9.785227272727271830e-02
2.039726502290510552e+02	1.002159090909090638e-01
2.047028701368959389e+02	9.731439393939395055e-02
2.054357042242067450e+02	8.776136363636362347e-02
2.061711618497179757e+02	8.206818181818180402e-02
2.069092524056680134e+02	8.711742424242421845e-02
2.076481161645171198e+02	8.732954545454547912e-02
2.083389773973633794e+02	8.067424242424242609e-02
2.090848287098055209e+02	7.541287878787877874e-02
2.098333501619747778e+02	7.863257575757576223e-02
2.105295867451042966e+02	8.529166666666665453e-02
2.112832804155990232e+02	8.045833333333332615e-02
2.119862361191418358e+02	6.585606060606061241e-02
2.127432295615429894e+02	4.717424242424242409e-02
2.134510426280394881e+02	4.040909090909090839e-02
2.142151950793715685e+02	4.770833333333333176e-02
2.149259708228908892e+02	5.951893939393939487e-02
2.156410460372296427e+02	6.982954545454546358e-02
2.163565528189665770e+02	8.110227272727273118e-02
2.171311069657292876e+02	8.561363636363637786e-02
2.178535188374015092e+02	7.884848484848486216e-02
2.185763667043447356e+02	6.789393939393939537e-02
2.193035870661840647e+02	5.951893939393939487e-02
2.200312463253494002e+02	4.770833333333333176e-02
2.207633071834435725e+02	3.793939393939393251e-02
2.214958098602352266e+02	3.697348484848485967e-02
2.222327434337095440e+02	3.718560606060605789e-02
2.229701217666977868e+02	4.105303030303030648e-02
2.236535695428272845e+02	4.975000000000000255e-02
2.243976821485128141e+02	5.522727272727272207e-02
2.251422438464538516e+02	4.749621212121212660e-02
2.258343824483918638e+02	3.364393939393938576e-02
2.265837111831602044e+02	2.816666666666666624e-02
2.273375725951600259e+02	3.128030303030304021e-02
2.280344074768461269e+02	4.556060606060605839e-02
2.287910359945489915e+02	5.683712121212122076e-02
2.294923260306752297e+02	5.307954545454544870e-02
2.302558646276964680e+02	4.964393939393939997e-02
2.309616446549647719e+02	4.738636363636362925e-02
2.316695880384099269e+02	4.201893939393940708e-02
2.324403705533757716e+02	3.289393939393938510e-02
2.331528465258454617e+02	3.525378787878788445e-02
2.338675063788953139e+02	4.760227272727272918e-02
2.346456015370119701e+02	4.910606060606059753e-02
2.353648369811080556e+02	3.246212121212121299e-02
2.360862770249097196e+02	1.399621212121212287e-02
2.368099284259534443e+02	1.066666666666667672e-02
2.375357979624891129e+02	1.914772727272727113e-02
2.382638924335435320e+02	2.634090909090909191e-02
2.389942186589827884e+02	2.634090909090909191e-02
2.397289413904783260e+02	2.301515151515151625e-02
2.404637582823963839e+02	3.020833333333333703e-02
2.412008275342572290e+02	4.932196969696969746e-02
2.419401560499913160e+02	6.564015151515151247e-02
2.426205924529550657e+02	7.358712121212121482e-02
2.433642728305831611e+02	7.272727272727273762e-02
2.441102327365003646e+02	6.961363636363636365e-02
2.448584791579145303e+02	5.737499999999999545e-02
2.455471230999267220e+02	3.525378787878788445e-02
2.462997738761290805e+02	2.398106060606061685e-02
2.469924713386887163e+02	2.494696969696968969e-02
2.477495523947495997e+02	2.580681818181819118e-02
2.485089540548445655e+02	3.106818181818181077e-02
2.492078646514237334e+02	4.309090909090908250e-02
2.499087408754540149e+02	4.588257575757575396e-02
2.506747608777457401e+02	4.513257575757575329e-02
2.513797626244181345e+02	4.942803030303030004e-02
2.521502916009838202e+02	4.459469696969697861e-02
2.528594431540964536e+02	2.559090909090909124e-02
2.535705891364920319e+02	5.727272727272729284e-03
2.539589139387936996e+02	2.500000000000094920e-04
2.565645272938400581e+02	2.500000000000094920e-04
2.572189394008358363e+02	1.088257575757574890e-02
2.579423461008952358e+02	2.473106060606061751e-02
2.586677873216434591e+02	2.623484848484849280e-02
2.593952687849990184e+02	2.623484848484849280e-02
2.601224547255662287e+02	3.493181818181818887e-02
2.608540273190259882e+02	3.772348484848486033e-02
2.615876573990645397e+02	2.408712121212121943e-02
2.623233507521911179e+02	3.685606060606056757e-03
2.629924517323249233e+02	2.500000000000094920e-04
2.630611131811870109e+02	2.500000000000094920e-04
2.637985759109866990e+02	1.270454545454545101e-02
2.645404872870494728e+02	2.247727272727271727e-02
2.652844852266499061e+02	1.238257575757575196e-02
2.658271060873666443e+02	2.500000000000094920e-04
2.660976349439000046e+02	2.500000000000094920e-04
2.667091324950023363e+02	6.049242424242429195e-03
2.674592295674162870e+02	1.195454545454545034e-02
2.680062987155822611e+02	2.500000000000094920e-04
2.710999028927737413e+02	2.500000000000094920e-04
2.718623486387787693e+02	1.957954545454544323e-02
2.725582339018666289e+02	1.603409090909089715e-02
2.733247810815582284e+02	1.431818181818182321e-03
2.740219431084699409e+02	8.939393939393829123e-04
2.747208833674535526e+02	1.302651515151515178e-02
2.754935128174357146e+02	2.999242424242424057e-02
2.761986927609103191e+02	3.503787878787878451e-02
2.769754784259018834e+02	2.569696969696969382e-02
2.776819521864591138e+02	1.453030303030302534e-02
2.783200707243526608e+02	2.500000000000094920e-04
2.818217761340444554e+02	2.500000000000094920e-04
2.820374882927499698e+02	2.397727272727282703e-03
2.822533655619594128e+02	2.500000000000094920e-04
2.857325323301457161e+02	2.500000000000094920e-04
2.864613424680540561e+02	6.265151515151528260e-03
2.869749402371463134e+02	2.500000000000094920e-04
2.913267261196319282e+02	2.500000000000094920e-04
2.915497135617016511e+02	3.579545454545455477e-03
2.929676944029056926e+02	6.413636363636364413e-02
2.937149590703877493e+02	7.788257575757576157e-02
2.944667803968376347e+02	7.272727272727273762e-02
2.952178687418727350e+02	5.168181818181817599e-02
2.958962851577697393e+02	1.506818181818182431e-02
2.964267988760622075e+02	2.500000000000094920e-04
2.968032661310667777e+02	2.500000000000094920e-04
2.974103564537217039e+02	1.474621212121212353e-02
2.980938112491101037e+02	4.846212121212119944e-02
2.988568411107461316e+02	6.370833333333333903e-02
2.995436199560670616e+02	6.349242424242423910e-02
3.003076576566029985e+02	6.810984848484849530e-02
3.010004799509325153e+02	7.637878787878787934e-02
3.017682336243226473e+02	7.036363636363636431e-02
3.024617029063804807e+02	5.125378787878787090e-02
3.032359132475876891e+02	4.341287878787878501e-02
3.039327552860232231e+02	5.179166666666667335e-02
3.047079882337326922e+02	5.876893939393939420e-02
3.054082131291758060e+02	5.597727272727272274e-02
3.061100471550757334e+02	4.491666666666665336e-02
3.068935961524446725e+02	2.956439393939393895e-02
3.075988436174804974e+02	1.012878787878787601e-02
3.083057117549356008e+02	5.621212121212127572e-03
3.090948809885948663e+02	1.753787878787879673e-02
3.098051870490853048e+02	3.600757575757575907e-02
3.105171254067458335e+02	5.125378787878787090e-02
3.112306998126273356e+02	5.769696969696969102e-02
3.119459140264004873e+02	4.942803030303030004e-02
3.127444010752261079e+02	3.374999999999998834e-02
3.134630938040013461e+02	2.806060606060606366e-02
3.141834381026740175e+02	2.752272727272726469e-02
3.149054377665838729e+02	1.946969696969697017e-02
3.156290965997925468e+02	1.957954545454544323e-02
3.163544184151032823e+02	2.118939393939394539e-02
3.170014992523614410e+02	2.500000000000094920e-04
3.221390183675887897e+02	2.500000000000094920e-04
3.222202211834242576e+02	1.647727272727281386e-03
3.229606895314832400e+02	2.967045454545453806e-02
3.237028594902371879e+02	5.823106060606059869e-02
3.243649710497692240e+02	6.113257575757576751e-02
3.251103680748204283e+02	5.973484848484849480e-02
3.258574780367621315e+02	4.889015151515150454e-02
3.266063048719569792e+02	4.148106060606060463e-02
3.273597992425288794e+02	3.922727272727273562e-02
3.280264380725419642e+02	1.678787878787879606e-02
3.287802492201700488e+02	4.117424242424254886e-03
3.295387589710452971e+02	1.828787878787879739e-02
3.302098350568464298e+02	1.807575757575757142e-02
3.307155272562177970e+02	2.500000000000094920e-04
3.329168232527134705e+02	2.500000000000094920e-04
3.331716446068275559e+02	4.223484848484855732e-03
3.338531239040755736e+02	5.943181818181828349e-03
3.339402854900576472e+02	2.500000000000094920e-04
3.364203520779935843e+02	2.500000000000094920e-04
3.368476118498990672e+02	1.474621212121212353e-02
3.375366100810482521e+02	3.257196969696968258e-02
3.383122757892965069e+02	3.246212121212121299e-02
3.390042698880957346e+02	2.065151515151514294e-02
3.396976794124265666e+02	2.279924242424241632e-02
3.404783113001155925e+02	4.416666666666665270e-02
3.411747358730619339e+02	4.620833333333332349e-02
3.419587620652840201e+02	4.234090909090908184e-02
3.426551303719096495e+02	4.545454545454545581e-02
3.433560074760217162e+02	4.255681818181818177e-02
3.441450462728983553e+02	3.278409090909091550e-02
3.448489708957822586e+02	3.171212121212121232e-02
3.455543353472498325e+02	4.910606060606059753e-02
3.463484259444180680e+02	6.113257575757576751e-02
3.470568574263174924e+02	5.995075757575756698e-02
3.477636075462709186e+02	6.005681818181816956e-02
3.484749336831598043e+02	7.465909090909091106e-02
3.491877147879116592e+02	8.421590909090910515e-02
3.499901549618458034e+02	7.659469696969695152e-02
3.507060353457499673e+02	6.349242424242423910e-02
3.514233800129109682e+02	5.114393939393940131e-02
3.521390221639421156e+02	3.428787878787878385e-02
3.528592979054180319e+02	3.815530303030303244e-02
3.535810469205474078e+02	5.726515151515152585e-02
3.543042722228087200e+02	6.037878787878787207e-02
3.550257810520835164e+02	4.889015151515150454e-02
3.558448403397953257e+02	4.062500000000000833e-02
3.565694863976775650e+02	3.922727272727273562e-02
3.572988243438802556e+02	3.085227272727273859e-02
3.580296540998417640e+02	1.828787878787879739e-02
3.587619787169557526e+02	2.956439393939393895e-02
3.594925652651465953e+02	4.169696969696970457e-02
3.602278821647338418e+02	3.665151515151515715e-02
3.608737362791170540e+02	4.276893939393937999e-02
3.616086232319201486e+02	4.309090909090908250e-02
3.623482683800830841e+02	3.804545454545453509e-02
3.630894264206660296e+02	4.395075757575758052e-02
